register_id,direction,origin,destination,year,date,product,transport_mode,company_name,total_value
8855,Exports,United Kingdom,Ireland,2019,25/03/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8856,Exports,United Kingdom,Ireland,2019,26/03/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8857,Exports,United Kingdom,Ireland,2019,27/03/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8858,Exports,United Kingdom,Ireland,2019,28/03/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8859,Exports,United Kingdom,Ireland,2019,29/03/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8860,Exports,United Kingdom,Ireland,2019,30/03/19,Cars,Sea,Rolls-Royce Holdings plc,0
8861,Exports,United Kingdom,Ireland,2019,31/03/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8862,Exports,United Kingdom,Ireland,2019,01/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8863,Exports,United Kingdom,Ireland,2019,02/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8864,Exports,United Kingdom,Ireland,2019,03/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8865,Exports,United Kingdom,Ireland,2019,04/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8866,Exports,United Kingdom,Ireland,2019,05/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8867,Exports,United Kingdom,Ireland,2019,06/04/19,Cars,Sea,Rolls-Royce Holdings plc,0
8868,Exports,United Kingdom,Ireland,2019,07/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8869,Exports,United Kingdom,Ireland,2019,08/04/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8870,Exports,United Kingdom,Ireland,2019,09/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8871,Exports,United Kingdom,Ireland,2019,10/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8872,Exports,United Kingdom,Ireland,2019,11/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8873,Exports,United Kingdom,Ireland,2019,12/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8874,Exports,United Kingdom,Ireland,2019,13/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8875,Exports,United Kingdom,Ireland,2019,14/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8876,Exports,United Kingdom,Ireland,2019,15/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8877,Exports,United Kingdom,Ireland,2019,16/04/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8878,Exports,United Kingdom,Ireland,2019,17/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8879,Exports,United Kingdom,Ireland,2019,18/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8880,Exports,United Kingdom,Ireland,2019,19/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8881,Exports,United Kingdom,Ireland,2019,20/04/19,Cars,Sea,Rolls-Royce Holdings plc,0
8882,Exports,United Kingdom,Ireland,2019,21/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8883,Exports,United Kingdom,Ireland,2019,22/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8884,Exports,United Kingdom,Ireland,2019,23/04/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8885,Exports,United Kingdom,Ireland,2019,24/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8886,Exports,United Kingdom,Ireland,2019,25/04/19,Cars,Sea,Rolls-Royce Holdings plc,0
8887,Exports,United Kingdom,Ireland,2019,26/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8888,Exports,United Kingdom,Ireland,2019,27/04/19,Cars,Sea,Rolls-Royce Holdings plc,0
8889,Exports,United Kingdom,Ireland,2019,28/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8890,Exports,United Kingdom,Ireland,2019,29/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8891,Exports,United Kingdom,Ireland,2019,30/04/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8892,Exports,United Kingdom,Ireland,2019,01/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8893,Exports,United Kingdom,Ireland,2019,02/05/19,Cars,Sea,Rolls-Royce Holdings plc,0
8894,Exports,United Kingdom,Ireland,2019,03/05/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8895,Exports,United Kingdom,Ireland,2019,04/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8896,Exports,United Kingdom,Ireland,2019,05/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8897,Exports,United Kingdom,Ireland,2019,06/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8898,Exports,United Kingdom,Ireland,2019,07/05/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8899,Exports,United Kingdom,Ireland,2019,08/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8900,Exports,United Kingdom,Ireland,2019,09/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8901,Exports,United Kingdom,Ireland,2019,10/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8902,Exports,United Kingdom,Ireland,2019,11/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8903,Exports,United Kingdom,Spain,2019,12/05/19,Cars,Sea,British Motor Company Ltd,1000
8904,Exports,United Kingdom,Spain,2019,13/05/19,Cars,Sea,British Motor Company Ltd,1000
8905,Exports,United Kingdom,Spain,2019,14/05/19,Cars,Sea,British Motor Company Ltd,2000
8906,Exports,United Kingdom,Spain,2019,15/05/19,Cars,Sea,British Motor Company Ltd,1000
8907,Exports,United Kingdom,Spain,2019,16/05/19,Cars,Sea,British Motor Company Ltd,1000
8908,Exports,United Kingdom,Spain,2019,17/05/19,Cars,Sea,British Motor Company Ltd,1000
8909,Exports,United Kingdom,Spain,2019,18/05/19,Cars,Sea,British Motor Company Ltd,1000
8910,Exports,United Kingdom,Spain,2019,19/05/19,Cars,Sea,British Motor Company Ltd,1000
8911,Exports,United Kingdom,Spain,2019,20/05/19,Cars,Sea,British Motor Company Ltd,1000
8912,Exports,United Kingdom,Spain,2019,21/05/19,Cars,Sea,British Motor Company Ltd,3000
8913,Exports,United Kingdom,Spain,2019,22/05/19,Cars,Sea,British Motor Company Ltd,1000
8914,Exports,United Kingdom,Spain,2019,23/05/19,Cars,Sea,British Motor Company Ltd,1000
8915,Exports,United Kingdom,Spain,2019,24/05/19,Cars,Sea,British Motor Company Ltd,2000
8916,Exports,United Kingdom,Spain,2019,25/05/19,Cars,Sea,British Motor Company Ltd,1000
8917,Exports,United Kingdom,Spain,2019,26/05/19,Cars,Sea,British Motor Company Ltd,1000
8918,Exports,United Kingdom,Spain,2019,27/05/19,Cars,Sea,British Motor Company Ltd,1000
8919,Exports,United Kingdom,Spain,2019,28/05/19,Cars,Sea,British Motor Company Ltd,3000
8920,Exports,United Kingdom,Spain,2019,29/05/19,Cars,Sea,British Motor Company Ltd,1000
8921,Exports,United Kingdom,Spain,2019,30/05/19,Cars,Sea,British Motor Company Ltd,1000
8922,Exports,United Kingdom,Belgium,2019,31/05/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8923,Exports,United Kingdom,Belgium,2019,01/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8924,Exports,United Kingdom,Belgium,2019,02/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8925,Exports,United Kingdom,Belgium,2019,03/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8926,Exports,United Kingdom,Belgium,2019,04/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8927,Exports,United Kingdom,Belgium,2019,05/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8928,Exports,United Kingdom,Belgium,2019,06/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8929,Exports,United Kingdom,Belgium,2019,07/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8930,Exports,United Kingdom,Belgium,2019,08/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8931,Exports,United Kingdom,Belgium,2019,09/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8932,Exports,United Kingdom,Belgium,2019,10/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8933,Exports,United Kingdom,Belgium,2019,11/06/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8934,Exports,United Kingdom,Belgium,2019,12/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8935,Exports,United Kingdom,Belgium,2019,13/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8936,Exports,United Kingdom,Belgium,2019,14/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8937,Exports,United Kingdom,Belgium,2019,15/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8938,Exports,United Kingdom,Belgium,2019,16/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8939,Exports,United Kingdom,Belgium,2019,17/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8940,Exports,United Kingdom,Belgium,2019,18/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8941,Exports,United Kingdom,Belgium,2019,19/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8942,Exports,United Kingdom,Belgium,2019,20/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8943,Exports,United Kingdom,Belgium,2019,21/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8944,Exports,United Kingdom,Belgium,2019,22/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8945,Exports,United Kingdom,Belgium,2019,23/06/19,Cars,Sea,Rolls-Royce Holdings plc,2000
8946,Exports,United Kingdom,Belgium,2019,24/06/19,Cars,Sea,Rolls-Royce Holdings plc,3000
8947,Exports,United Kingdom,Belgium,2019,25/06/19,Cars,Sea,Rolls-Royce Holdings plc,1000
8948,Exports,United Kingdom,USA,2019,26/06/19,Cars,Sea,British Motor Company Ltd,1000
8949,Exports,United Kingdom,USA,2019,27/06/19,Cars,Sea,British Motor Company Ltd,1000
8950,Exports,United Kingdom,USA,2019,28/06/19,Cars,Sea,British Motor Company Ltd,1000
8951,Exports,United Kingdom,USA,2019,29/06/19,Cars,Sea,British Motor Company Ltd,1000
8952,Exports,United Kingdom,USA,2019,30/06/19,Cars,Sea,British Motor Company Ltd,1000
8953,Exports,United Kingdom,USA,2019,01/07/19,Cars,Sea,British Motor Company Ltd,2000
8954,Exports,United Kingdom,USA,2019,02/07/19,Cars,Sea,British Motor Company Ltd,3000
8955,Exports,United Kingdom,USA,2019,03/07/19,Cars,Sea,British Motor Company Ltd,1000
8956,Exports,United Kingdom,USA,2020,01/02/20,Cars,Sea,British Motor Company Ltd,1000
8957,Exports,United Kingdom,USA,2020,02/02/20,Cars,Sea,British Motor Company Ltd,1000
8958,Exports,United Kingdom,USA,2020,03/02/20,Cars,Sea,British Motor Company Ltd,1000
8959,Exports,United Kingdom,USA,2020,04/02/20,Cars,Sea,British Motor Company Ltd,1000
8960,Exports,United Kingdom,USA,2020,05/02/20,Cars,Sea,British Motor Company Ltd,1000
8961,Exports,United Kingdom,USA,2020,06/02/20,Cars,Sea,British Motor Company Ltd,0
8962,Exports,United Kingdom,USA,2020,07/02/20,Cars,Sea,British Motor Company Ltd,1000
8963,Exports,United Kingdom,USA,2020,08/02/20,Cars,Sea,British Motor Company Ltd,0
8964,Exports,United Kingdom,USA,2020,09/02/20,Cars,Sea,British Motor Company Ltd,1000
8965,Exports,United Kingdom,USA,2020,10/02/20,Cars,Sea,British Motor Company Ltd,0
8966,Exports,United Kingdom,USA,2020,11/02/20,Cars,Sea,British Motor Company Ltd,1000
8967,Exports,United Kingdom,USA,2020,12/02/20,Cars,Sea,British Motor Company Ltd,1000
8968,Exports,United Kingdom,USA,2020,13/02/20,Cars,Sea,British Motor Company Ltd,0
8969,Exports,United Kingdom,USA,2020,14/02/20,Cars,Sea,British Motor Company Ltd,1000
8970,Exports,United Kingdom,USA,2020,15/02/20,Cars,Sea,British Motor Company Ltd,0
8971,Exports,United Kingdom,USA,2020,16/02/20,Cars,Sea,British Motor Company Ltd,1000
8972,Exports,United Kingdom,USA,2020,17/02/20,Cars,Sea,British Motor Company Ltd,1000
8973,Exports,United Kingdom,France,2020,18/02/20,Cars,Sea,British Motor Company Ltd,0
8974,Exports,United Kingdom,France,2020,19/02/20,Cars,Sea,British Motor Company Ltd,1000
8975,Exports,United Kingdom,France,2020,20/02/20,Cars,Sea,British Motor Company Ltd,1000
8976,Exports,United Kingdom,France,2020,21/02/20,Cars,Sea,British Motor Company Ltd,1000
8977,Exports,United Kingdom,France,2020,22/02/20,Cars,Sea,British Motor Company Ltd,1000
8978,Exports,United Kingdom,France,2020,23/02/20,Cars,Sea,British Motor Company Ltd,1000
8979,Exports,United Kingdom,France,2020,24/02/20,Cars,Sea,British Motor Company Ltd,1000
8980,Exports,United Kingdom,France,2020,25/02/20,Cars,Sea,British Motor Company Ltd,1000
8981,Exports,United Kingdom,France,2020,26/02/20,Cars,Sea,British Motor Company Ltd,1000
8982,Exports,United Kingdom,France,2020,27/02/20,Cars,Sea,British Motor Company Ltd,1000
8983,Exports,United Kingdom,France,2020,28/02/20,Cars,Sea,British Motor Company Ltd,1000
8984,Exports,United Kingdom,France,2020,29/02/20,Cars,Sea,British Motor Company Ltd,0
8985,Exports,United Kingdom,France,2020,01/03/20,Cars,Sea,British Motor Company Ltd,1000
8986,Exports,United Kingdom,France,2020,02/03/20,Cars,Sea,British Motor Company Ltd,1000
8987,Exports,United Kingdom,France,2020,03/03/20,Cars,Sea,British Motor Company Ltd,2000
8988,Exports,United Kingdom,France,2020,04/03/20,Cars,Sea,British Motor Company Ltd,1000
8989,Exports,United Kingdom,France,2020,05/03/20,Cars,Sea,British Motor Company Ltd,1000
8990,Exports,United Kingdom,France,2020,06/03/20,Cars,Sea,British Motor Company Ltd,2000
8991,Exports,United Kingdom,France,2020,07/03/20,Cars,Sea,British Motor Company Ltd,1000
8992,Exports,United Kingdom,France,2020,08/03/20,Cars,Sea,British Motor Company Ltd,0
8993,Exports,United Kingdom,France,2020,09/03/20,Cars,Sea,British Motor Company Ltd,1000
8994,Exports,United Kingdom,France,2020,10/03/20,Cars,Sea,British Motor Company Ltd,2000
8995,Exports,United Kingdom,France,2020,11/03/20,Cars,Sea,British Motor Company Ltd,2000
8996,Exports,United Kingdom,France,2020,12/03/20,Cars,Sea,British Motor Company Ltd,2000
8997,Exports,United Kingdom,France,2020,13/03/20,Cars,Sea,British Motor Company Ltd,1000
8998,Exports,United Kingdom,France,2020,14/03/20,Cars,Sea,British Motor Company Ltd,1000
8999,Exports,United Kingdom,France,2020,15/03/20,Cars,Sea,British Motor Company Ltd,1000
9000,Exports,United Kingdom,France,2020,16/03/20,Cars,Sea,British Motor Company Ltd,1000
9001,Exports,United Kingdom,France,2020,17/03/20,Cars,Sea,British Motor Company Ltd,1000
9002,Exports,United Kingdom,France,2020,18/03/20,Cars,Sea,British Motor Company Ltd,2000
9003,Exports,United Kingdom,France,2020,19/03/20,Cars,Sea,British Motor Company Ltd,1000
9004,Exports,United Kingdom,France,2020,20/03/20,Cars,Sea,British Motor Company Ltd,1000
9005,Exports,United Kingdom,France,2020,21/03/20,Cars,Sea,British Motor Company Ltd,1000
9006,Exports,United Kingdom,France,2020,22/03/20,Cars,Sea,British Motor Company Ltd,1000
9007,Exports,United Kingdom,France,2020,23/03/20,Cars,Sea,British Motor Company Ltd,2000
9008,Exports,United Kingdom,France,2020,24/03/20,Cars,Sea,British Motor Company Ltd,2000
9009,Exports,United Kingdom,France,2020,25/03/20,Cars,Sea,British Motor Company Ltd,2000
9010,Exports,United Kingdom,France,2020,26/03/20,Cars,Sea,British Motor Company Ltd,1000
9011,Exports,United Kingdom,France,2020,27/03/20,Cars,Sea,British Motor Company Ltd,2000
9012,Exports,United Kingdom,France,2020,28/03/20,Cars,Sea,British Motor Company Ltd,1000
9013,Exports,United Kingdom,France,2020,29/03/20,Cars,Sea,British Motor Company Ltd,2000
9014,Exports,United Kingdom,France,2020,30/03/20,Cars,Sea,British Motor Company Ltd,3000
9015,Exports,United Kingdom,France,2020,31/03/20,Cars,Sea,British Motor Company Ltd,1000
9016,Exports,United Kingdom,France,2020,01/04/20,Cars,Sea,British Motor Company Ltd,2000
9017,Exports,United Kingdom,France,2020,02/04/20,Cars,Sea,British Motor Company Ltd,0
9018,Exports,United Kingdom,France,2020,03/04/20,Cars,Sea,British Motor Company Ltd,2000
9019,Exports,United Kingdom,France,2020,04/04/20,Cars,Sea,British Motor Company Ltd,1000
9020,Exports,United Kingdom,France,2020,05/04/20,Cars,Sea,British Motor Company Ltd,1000
9021,Exports,United Kingdom,Ireland,2020,06/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9022,Exports,United Kingdom,Ireland,2020,07/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9023,Exports,United Kingdom,Ireland,2020,08/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9024,Exports,United Kingdom,Ireland,2020,09/04/20,Cars,Sea,Rolls-Royce Holdings plc,0
9025,Exports,United Kingdom,Ireland,2020,10/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9026,Exports,United Kingdom,Ireland,2020,11/04/20,Cars,Sea,Rolls-Royce Holdings plc,1000
9027,Exports,United Kingdom,Ireland,2020,12/04/20,Cars,Sea,Rolls-Royce Holdings plc,1000
9028,Exports,United Kingdom,Ireland,2020,13/04/20,Cars,Sea,Rolls-Royce Holdings plc,3000
9029,Exports,United Kingdom,Ireland,2020,14/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9030,Exports,United Kingdom,Ireland,2020,15/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9031,Exports,United Kingdom,Ireland,2020,16/04/20,Cars,Sea,Rolls-Royce Holdings plc,0
9032,Exports,United Kingdom,Ireland,2020,17/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9033,Exports,United Kingdom,Ireland,2020,18/04/20,Cars,Sea,Rolls-Royce Holdings plc,1000
9034,Exports,United Kingdom,Ireland,2020,19/04/20,Cars,Sea,Rolls-Royce Holdings plc,1000
9035,Exports,United Kingdom,Ireland,2020,20/04/20,Cars,Sea,Rolls-Royce Holdings plc,2000
9036,Exports,Germany,France,2020,21/04/20,Cars,Road,Volkswagen,1000
9037,Exports,Germany,France,2020,22/04/20,Cars,Road,Volkswagen,1000
9038,Exports,Germany,France,2020,23/04/20,Cars,Road,Volkswagen,0
9039,Exports,Germany,France,2020,24/04/20,Cars,Road,Volkswagen,2000
9040,Exports,Germany,France,2020,25/04/20,Cars,Road,Volkswagen,1000
9041,Exports,Germany,France,2020,26/04/20,Cars,Road,Volkswagen,1000
9042,Exports,Germany,France,2020,27/04/20,Cars,Road,Volkswagen,3000
9043,Exports,Germany,France,2020,28/04/20,Cars,Road,Volkswagen,1000
9044,Exports,Germany,France,2020,29/04/20,Cars,Road,Volkswagen,1000
9045,Exports,Germany,France,2020,30/04/20,Cars,Road,Volkswagen,1000
9046,Exports,Germany,France,2020,01/05/20,Cars,Road,Volkswagen,2000
9047,Exports,Germany,France,2020,02/05/20,Cars,Road,Volkswagen,0
9048,Exports,Germany,France,2020,03/05/20,Cars,Road,Volkswagen,1000
9049,Exports,Germany,France,2020,04/05/20,Cars,Road,Volkswagen,3000
9050,Exports,Germany,France,2020,05/05/20,Cars,Road,Volkswagen,1000
9051,Exports,Germany,France,2020,06/05/20,Cars,Road,Volkswagen,3000
9052,Exports,Germany,France,2020,07/05/20,Cars,Road,Volkswagen,1000
9053,Exports,Germany,France,2020,08/05/20,Cars,Road,Volkswagen,1000
9054,Exports,Germany,France,2020,09/05/20,Cars,Road,Volkswagen,1000
9055,Exports,Germany,France,2020,10/05/20,Cars,Road,Volkswagen,1000
9056,Exports,Germany,France,2020,11/05/20,Cars,Road,Volkswagen,3000
9057,Exports,Germany,France,2020,12/05/20,Cars,Road,Volkswagen,2000
9058,Exports,Germany,France,2020,13/05/20,Cars,Road,Volkswagen,1000
9059,Exports,Germany,France,2020,14/05/20,Cars,Road,Volkswagen,1000
9060,Exports,Germany,France,2020,15/05/20,Cars,Road,Volkswagen,3000
9061,Exports,Germany,France,2020,16/05/20,Cars,Road,Volkswagen,1000
9062,Exports,Germany,France,2020,17/05/20,Cars,Road,Volkswagen,1000
9063,Exports,Germany,France,2020,18/05/20,Cars,Road,Volkswagen,4000
9064,Exports,Germany,France,2020,19/05/20,Cars,Road,Volkswagen,2000
9065,Exports,Germany,France,2020,20/05/20,Cars,Road,Volkswagen,2000
9066,Exports,Germany,France,2020,21/05/20,Cars,Road,Volkswagen,1000
9067,Exports,Germany,France,2020,22/05/20,Cars,Road,Volkswagen,1000
9068,Exports,Germany,France,2020,23/05/20,Cars,Road,Volkswagen,1000
9069,Exports,Germany,France,2020,24/05/20,Cars,Road,Volkswagen,1000
9070,Exports,Germany,France,2020,25/05/20,Cars,Road,Volkswagen,3000
9071,Exports,Germany,France,2020,26/05/20,Cars,Road,Volkswagen,1000
9072,Exports,Germany,France,2020,27/05/20,Cars,Road,Volkswagen,3000
9073,Exports,Germany,France,2020,28/05/20,Cars,Road,Volkswagen,1000
9074,Exports,Germany,France,2020,29/05/20,Cars,Road,Volkswagen,2000
9075,Exports,Germany,France,2020,30/05/20,Cars,Road,Volkswagen,1000
9076,Exports,Germany,France,2020,31/05/20,Cars,Road,Volkswagen,1000
9077,Exports,Germany,France,2020,01/06/20,Cars,Road,Volkswagen,3000
9078,Exports,Germany,France,2020,02/06/20,Cars,Road,Volkswagen,1000
9079,Exports,Germany,France,2020,03/06/20,Cars,Road,Volkswagen,2000
9080,Exports,Germany,France,2020,04/06/20,Cars,Road,Volkswagen,1000
9081,Exports,Germany,France,2020,05/06/20,Cars,Road,Volkswagen,1000
9082,Exports,Germany,France,2020,06/06/20,Cars,Road,Volkswagen,1000
9083,Exports,Germany,France,2020,07/06/20,Cars,Road,Volkswagen,0
9084,Exports,Germany,USA,2020,08/06/20,Cars,Sea,Volkswagen,3000
9085,Exports,Germany,USA,2020,09/06/20,Cars,Sea,Volkswagen,2000
9086,Exports,Germany,USA,2020,10/06/20,Cars,Sea,Volkswagen,1000
9087,Exports,Germany,USA,2020,11/06/20,Cars,Sea,Volkswagen,1000
9088,Exports,Germany,USA,2020,12/06/20,Cars,Sea,Volkswagen,2000
9089,Exports,Germany,USA,2020,13/06/20,Cars,Sea,Volkswagen,1000
9090,Exports,Germany,USA,2020,14/06/20,Cars,Sea,Volkswagen,1000
9091,Exports,Germany,USA,2020,15/06/20,Cars,Sea,Volkswagen,3000
9092,Exports,Germany,USA,2020,16/06/20,Cars,Sea,Volkswagen,1000
9093,Exports,Germany,USA,2020,17/06/20,Cars,Sea,Volkswagen,1000
9094,Exports,Germany,USA,2020,18/06/20,Cars,Sea,Volkswagen,1000
9095,Exports,Germany,USA,2020,19/06/20,Cars,Sea,Volkswagen,1000
9096,Exports,Germany,USA,2020,20/06/20,Cars,Sea,Volkswagen,0
9097,Exports,Germany,USA,2020,21/06/20,Cars,Sea,Volkswagen,0
9098,Exports,Germany,USA,2020,22/06/20,Cars,Sea,Volkswagen,3000
9099,Exports,Germany,USA,2020,23/06/20,Cars,Sea,Volkswagen,1000
9100,Exports,Germany,USA,2020,24/06/20,Cars,Sea,Volkswagen,1000
9101,Exports,Germany,USA,2020,25/06/20,Cars,Sea,Volkswagen,1000
9102,Exports,Germany,USA,2020,26/06/20,Cars,Sea,Volkswagen,1000
9103,Exports,Germany,USA,2020,27/06/20,Cars,Sea,Volkswagen,0
9104,Exports,Germany,USA,2020,28/06/20,Cars,Sea,Volkswagen,0
9105,Exports,Germany,USA,2020,29/06/20,Cars,Sea,Volkswagen,1000
9106,Exports,Germany,USA,2020,30/06/20,Cars,Sea,Volkswagen,0
9107,Exports,Germany,USA,2020,01/07/20,Cars,Sea,Volkswagen,1000
9108,Exports,Germany,USA,2015,31/01/15,Cars,Sea,Volkswagen,1000000
9109,Exports,Germany,USA,2015,01/02/15,Cars,Sea,Volkswagen,1000000
9110,Exports,Germany,USA,2015,02/02/15,Cars,Sea,Volkswagen,3000000
9111,Exports,Germany,USA,2015,03/02/15,Cars,Sea,Volkswagen,2000000
9112,Exports,Germany,USA,2015,04/02/15,Cars,Sea,Volkswagen,2000000
9113,Exports,Germany,USA,2015,05/02/15,Cars,Sea,Volkswagen,1000000
9114,Exports,Germany,USA,2015,06/02/15,Cars,Sea,Volkswagen,2000000
9115,Exports,Germany,USA,2015,07/02/15,Cars,Sea,Volkswagen,1000000
9116,Exports,Germany,USA,2015,08/02/15,Cars,Sea,Volkswagen,1000000
9117,Exports,Germany,USA,2015,09/02/15,Cars,Sea,Volkswagen,2000000
9118,Exports,Germany,USA,2015,10/02/15,Cars,Sea,Volkswagen,1000000
9119,Exports,Germany,USA,2015,11/02/15,Cars,Sea,Volkswagen,2000000
9120,Exports,Germany,USA,2015,12/02/15,Cars,Sea,Volkswagen,2000000
9121,Exports,Germany,USA,2015,13/02/15,Cars,Sea,Volkswagen,2000000
9122,Exports,Germany,USA,2015,14/02/15,Cars,Sea,Volkswagen,2000000
9123,Exports,Germany,USA,2015,15/02/15,Cars,Sea,Volkswagen,2000000
9124,Exports,Germany,USA,2015,16/02/15,Cars,Sea,Volkswagen,3000000
9125,Exports,Germany,USA,2015,17/02/15,Cars,Sea,Volkswagen,1000000
9126,Exports,Germany,USA,2015,18/02/15,Cars,Sea,Volkswagen,2000000
9127,Exports,Germany,USA,2015,19/02/15,Cars,Sea,Volkswagen,2000000
9128,Exports,Germany,USA,2015,20/02/15,Cars,Sea,Volkswagen,2000000
9129,Exports,Germany,USA,2015,21/02/15,Cars,Sea,Volkswagen,2000000
9130,Exports,Germany,USA,2015,22/02/15,Cars,Sea,Volkswagen,2000000
9131,Exports,Germany,USA,2015,23/02/15,Cars,Sea,Volkswagen,1000000
9132,Exports,Germany,USA,2015,24/02/15,Cars,Sea,Volkswagen,3000000
9133,Exports,Germany,USA,2015,25/02/15,Cars,Sea,Volkswagen,1000000
9134,Exports,Germany,USA,2015,26/02/15,Cars,Sea,Volkswagen,1000000
9135,Exports,Germany,USA,2015,27/02/15,Cars,Sea,Volkswagen,2000000
9136,Exports,Germany,USA,2015,28/02/15,Cars,Sea,Volkswagen,1000000
9137,Exports,Germany,USA,2015,01/03/15,Cars,Sea,BMW,1000000
9138,Exports,Germany,USA,2015,02/03/15,Cars,Sea,BMW,2000000
9139,Exports,Germany,USA,2015,03/03/15,Cars,Sea,BMW,1000000
9140,Exports,Germany,USA,2015,04/03/15,Cars,Sea,BMW,1000000
9141,Exports,Germany,USA,2015,05/03/15,Cars,Sea,BMW,2000000
9142,Exports,Germany,USA,2015,06/03/15,Cars,Sea,BMW,2000000
9143,Exports,Germany,USA,2015,07/03/15,Cars,Sea,BMW,0
9144,Exports,Germany,USA,2015,08/03/15,Cars,Sea,BMW,1000000
9145,Exports,Germany,USA,2015,09/03/15,Cars,Sea,BMW,1000000
9146,Exports,Germany,USA,2015,10/03/15,Cars,Sea,BMW,1000000
9147,Exports,Germany,Canada,2015,11/03/15,Cars,Sea,BMW,2000000
9148,Exports,Germany,Canada,2015,12/03/15,Cars,Sea,BMW,1000000
9149,Exports,Germany,Canada,2015,13/03/15,Cars,Sea,BMW,2000000
9150,Exports,Germany,Canada,2015,14/03/15,Cars,Sea,BMW,0
9151,Exports,Germany,Canada,2015,15/03/15,Cars,Sea,BMW,1000000
9152,Exports,Germany,Canada,2015,16/03/15,Cars,Sea,BMW,2000000
9153,Exports,Germany,Canada,2015,17/03/15,Cars,Sea,BMW,1000000
9154,Exports,Germany,Canada,2015,18/03/15,Cars,Sea,BMW,1000000
